"","lights","Press_mm_hg","RH_1","RH_2","RH_3","RH_4","RH_5","RH_6","RH_7","RH_8","RH_9","RH_out","T_out","T1","T2","T6","T7","T8","hour","time_of_day","day_of_year","logAppliances","logVisibility","logWindspeed","logTdewpoint","logT9","logT3","logT4","logT5"
"84",0,740.966666666667,46.8633333333333,45.245,45.4333333333333,46.79,50.23,95.9333333333333,45.7225,53.875,50,93.3333333333333,5.06666666666667,19.89,19.2,4.96666666666667,17.89,19,6,2,12,1.54655988920697,14.5584724701974,2.01938851664389,6.94506913144222,1.44489969980666,1.10754199632767,5.91614936568854,0.837852692799864
"85",10,741.1,46.8633333333333,45.3633333333333,45.29,46.79,50.29,95.9333333333333,45.79,54,50,93,5.1,19.8233333333333,19.2,4.9,17.89,19,7,2,12,1.58820668310813,13.8809417838159,2.07431719709534,6.94506913144222,1.44489969980666,1.10717393008212,5.91614936568854,0.837852692799864
"86",10,741.216666666667,46.93,45.4,45.29,46.79,50.4266666666667,96.09,45.8633333333333,54.06,50.09,92.6666666666667,5.1,19.8566666666667,19.2,4.93333333333333,17.89,19,7,2,12,1.61629795971556,14.5584724701974,2.07431719709534,6.91481174736295,1.44489969980666,1.10717393008212,5.91614936568854,0.837852692799864
"87",20,741.333333333333,46.79,45.3266666666667,45.29,46.5966666666667,50.8333333333333,96.09,45.52,53.8,49.9633333333333,92.3333333333333,5.1,19.79,19.2,4.93333333333333,17.89,18.9266666666667,7,2,12,1.63684319755826,15.224296651166,2.07431719709534,6.88452421563111,1.44489969980666,1.10703684730199,5.91614936568854,0.83773681118252
"88",20,741.45,46.895,45.195,45.29,46.2966666666667,51.2666666666667,96.09,45.14,53.15,49.7233333333333,92,5.1,19.79,19.175,5,17.89,18.9725,7,2,12,1.63684319755826,15.8792577388338,2.07431719709534,6.85420636378853,1.44489969980666,1.10676143514125,5.91068831708829,0.837678562096018
"89",20,741.566666666667,47.4266666666667,45.03,45.29,46.09,51.5266666666667,96.09,44.8333333333333,52.8,49.4633333333333,91.6666666666667,5.1,19.79,19.1,5,17.8566666666667,18.89,7,2,12,1.65268900857331,16.5240970301539,2.07431719709534,6.82385801756806,1.44489969980666,1.10676143514125,5.89975150852864,0.837678562096018
"90",30,741.683333333333,48.3666666666667,45,45.29,45.9666666666667,51.8266666666667,96.09,44.5666666666667,52.3633333333333,48.995,91.3333333333333,5.1,19.79,19.1,5,17.79,18.8566666666667,7,2,12,1.63684319755826,17.1594705779047,2.07431719709534,6.79347900086589,1.44428240330066,1.10676143514125,5.89366699949051,0.837482897800913
"91",20,741.8,48.6666666666667,45,45.29,45.9,51.9666666666667,96.1566666666667,44.3266666666667,51.9633333333333,48.6333333333333,91,5.1,19.79,19.1,5.06,17.79,18.79,8,2,12,1.70956026917384,17.7859626003525,2.07431719709534,6.7630691357133,1.4436623191604,1.10717393008212,5.89366699949051,0.837482897800913
"92",30,741.883333333333,48.5333333333333,45.06,45.29,45.76,52.1266666666667,96.0266666666667,44.66,51.6333333333333,48.36,91,5.05,19.79,19.0666666666667,5.09,17.8566666666667,18.79,8,2,12,1.69215939981435,17.7859626003525,2.07431719709534,6.72247435121498,1.4436623191604,1.10689934963692,5.89975150852864,0.837482897800913
"93",10,741.966666666667,50,45.0444444444444,45.245,45.6266666666667,52.2,95.76,45.0633333333333,51.395,48.0266666666667,91,5,19.89,19.0222222222222,5.09,18,18.79,8,2,12,1.67582955550487,17.7859626003525,2.07431719709534,6.68182397337738,1.4436623191604,1.10696815045139,5.89975150852864,0.837351157611786
"94",0,742.05,48.7333333333333,45.2,45.2,45.5266666666667,52.4,95.4566666666667,44.4566666666667,51.045,47.7666666666667,91,4.95,19.89,19.1,5,18,18.7,8,2,12,1.63684319755826,17.7859626003525,2.07431719709534,6.6411175643227,1.4436623191604,1.10676143514125,5.88147967792977,0.837384190808025
"95",0,742.133333333333,48.0266666666667,45.1266666666667,45.2,45.4,52.5,94.79,43.96,50.76,47.4666666666667,91,4.9,19.89,19.0333333333333,4.79333333333333,17.89,18.7,8,2,12,1.63684319755826,17.7859626003525,2.07431719709534,6.60035467983771,1.4436623191604,1.10676143514125,5.88147967792977,0.837284893775622
"96",0,742.216666666667,47.6333333333333,45.09,45.2,45.3633333333333,52.56,94.1933333333333,43.5666666666667,50.645,47.2666666666667,91,4.85,19.89,19,4.46666666666667,17.89,18.7,8,2,12,1.63684319755826,17.7859626003525,2.07431719709534,6.55953486923969,1.44283116801369,1.10676143514125,5.88147967792977,0.837284893775622
"97",0,742.3,47.0633333333333,45.03,45.2,45.23,52.79,94.45,43.1,50.42,46.93,91,4.8,19.8566666666667,19,4.2975,17.8566666666667,18.7,9,2,12,1.61629795971556,17.7859626003525,2.07431719709534,6.51865767523873,1.44241370458055,1.10676143514125,5.88147967792977,0.837284893775622
"98",0,742.383333333333,46.6566666666667,44.9666666666667,45.1633333333333,45.09,52.79,94.1933333333333,42.7666666666667,50.1566666666667,46.79,91,4.88333333333333,19.79,19,4.06333333333333,17.79,18.6333333333333,9,2,12,1.63684319755826,17.1594705779047,2.07431719709534,6.5697451836061,1.44324737078762,1.10676143514125,5.88147967792977,0.837138179968245
"99",0,742.466666666667,46.3333333333333,44.8266666666667,45.09,44.9666666666667,52.76,94.6666666666667,42.43,50.0266666666667,46.59,91,4.96666666666667,19.79,19,4.03,17.79,18.6666666666667,9,2,12,1.61629795971556,16.5240970301539,2.07431719709534,6.62074320952345,1.44283116801369,1.10676143514125,5.88147967792977,0.837064337745325
"100",0,742.55,46.0666666666667,44.645,45.1633333333333,44.7666666666667,52.0333333333333,95,42.23,49.8266666666667,46.39,91,5.05,19.79,19,4.09,17.79,18.6,9,2,12,1.54655988920697,15.8792577388338,2.07431719709534,6.6716526412831,1.44283116801369,1.10676143514125,5.86926783973189,0.837064337745325
"101",0,742.633333333333,45.8633333333333,44.56,44.9633333333333,44.6633333333333,50.9,95.3966666666667,41.9666666666667,49.6633333333333,46.1633333333333,91,5.13333333333333,19.76,18.9633333333333,4.12333333333333,17.7,18.6,9,2,12,1.58820668310813,15.224296651166,2.07431719709534,6.72247435121498,1.44241370458055,1.10648434781338,5.8631526846132,0.837284893775622
"102",0,742.716666666667,45.79,44.4333333333333,44.9,44.59,50.4266666666667,95.7966666666667,41.8266666666667,49.59,46.03,91,5.21666666666667,19.7,18.9633333333333,4.26333333333333,17.7,18.6,9,2,12,1.54655988920697,14.5584724701974,2.07431719709534,6.77320919609976,1.44241370458055,1.10634517102757,5.87537683184761,0.837284893775622
"103",0,742.8,45.6633333333333,44.29,44.9,44.6933333333333,49.93,96.26,41.6633333333333,49.4666666666667,45.8633333333333,91,5.3,19.7,18.89,4.46333333333333,17.7,18.6,10,3,12,1.74502875013715,13.8809417838159,2.07431719709534,6.82385801756806,1.44241370458055,1.10634517102757,5.88147967792977,0.837284893775622
"104",0,742.883333333333,45.59,44.23,44.9,45.0266666666667,49.6566666666667,96.4666666666667,41.59,49.4,45.73,90.1666666666667,5.48333333333333,19.7,18.89,4.73,17.7,18.5333333333333,10,3,12,1.77152088045505,14.5584724701974,2.07431719709534,6.85420636378853,1.44241370458055,1.10588286316975,5.89366699949051,0.837284893775622
"105",0,742.966666666667,47.7933333333333,44.23,44.9,45.36,49.5,96.56,41.5,49.26,45.6633333333333,89.3333333333333,5.66666666666667,19.73,18.9266666666667,5.03,17.7,18.5,10,3,12,1.7678644989002,15.224296651166,2.07431719709534,6.88452421563111,1.44241370458055,1.10588286316975,5.92887282509278,0.837284893775622
"106",10,743.05,48.7933333333333,44.3633333333333,44.8633333333333,45.56,49.56,96.5,41.4,49.2,45.4633333333333,88.5,5.85,19.79,19,5.15666666666667,17.7,18.5,10,3,12,1.61629795971556,15.8792577388338,2.07431719709534,6.91481174736295,1.44241370458055,1.10588286316975,5.98910029457295,0.837284893775622
"107",0,743.133333333333,47.94,44.5666666666667,44.8633333333333,45.1333333333333,49.6266666666667,96.56,41.3266666666667,49.09,45.29,87.6666666666667,6.03333333333333,19.89,19.0333333333333,5.33333333333333,17.7,18.5,10,3,12,1.63684319755826,16.5240970301539,2.07431719709534,6.94506913144222,1.44283116801369,1.10619158591353,6.04399330385968,0.837351157611786
"108",0,743.216666666667,47.16,44.5666666666667,44.79,44.86,49.5666666666667,96.2933333333333,41.26,49.09,45.23,86.8333333333333,6.21666666666667,19.89,19.0333333333333,5.4,17.7,18.5,10,3,12,1.63684319755826,17.1594705779047,2.07431719709534,6.97529653854527,1.44283116801369,1.10603748419195,6.05586231796969,0.837482897800913
"109",0,743.3,46.7666666666667,44.5,44.79,44.7,49.3266666666667,96.19,41.2,49,45.245,86,6.4,19.89,19.0333333333333,5.53,17.7,18.5,11,3,12,1.61629795971556,17.7859626003525,2.07431719709534,7.0054941375932,1.44303942659091,1.10634517102757,6.06770865048721,0.837351157611786
"110",0,743.333333333333,46.2966666666667,44.5,44.79,44.6266666666667,49.3266666666667,96.19,41.0266666666667,48.9333333333333,45.29,85.1666666666667,6.5,20,19.1,5.79666666666667,17.73,18.5,11,3,12,1.61629795971556,17.1020846631994,2.18045771761723,6.98536570860898,1.4436623191604,1.10634517102757,6.07953241964662,0.837482897800913
"111",0,743.366666666667,45.9633333333333,44.4666666666667,44.79,44.59,49.26,95.0233333333333,40.9,48.59,45.23,84.3333333333333,6.6,20,19.1,5.83333333333333,17.79,18.4266666666667,11,3,12,1.61629795971556,16.4075757827601,2.28207006329301,6.96522405648966,1.4436623191604,1.10603748419195,6.07953241964662,0.837482897800913
"112",0,743.4,46.2233333333333,44.4,44.79,44.4633333333333,49.1266666666667,94.5633333333333,40.7,48.4633333333333,45.2,83.5,6.7,20,19.1,5.96666666666667,17.79,18.5,11,3,12,1.63684319755826,15.701665317888,2.37959761866943,6.94506913144222,1.4436623191604,1.10611459979655,6.06770865048721,0.837482897800913
"113",0,743.433333333333,45.9633333333333,44.29,44.76,44.1633333333333,49.09,93.745,40.6266666666667,48.19,45.1266666666667,82.6666666666667,6.8,20,19.1,6.245,17.8566666666667,18.5,11,3,12,1.63684319755826,14.9834776187643,2.47341851278588,6.92490088333035,1.4436623191604,1.10588286316975,6.06178831201419,0.837482897800913
"114",0,743.466666666667,45.7233333333333,44.245,44.7,44.03,49,91.23,40.4666666666667,47.9666666666667,45.2,81.8333333333333,6.9,20,19.15,6.43333333333333,17.8233333333333,18.5,11,3,12,1.63684319755826,14.2520101672229,2.56385810662684,6.90471926167104,1.4436623191604,1.10588286316975,6.06178831201419,0.837482897800913
"115",0,743.5,45.6633333333333,44.2,44.7,43.9,48.9333333333333,88.8966666666667,40.3266666666667,47.8266666666667,45.2,81,7,20,19.2,6.5,17.89,18.5666666666667,12,4,12,1.63684319755826,13.5061053801971,2.65119859322895,6.88452421563111,1.4436623191604,1.10619158591353,6.04993065354293,0.837482897800913
"116",0,743.5,45.5,44.1266666666667,44.7,43.6933333333333,49,85.4633333333333,40.24,47.59,45.06,80.6666666666667,7.08333333333333,20.0333333333333,19.2,6.59,17.9175,18.5666666666667,12,4,12,1.72855175760809,14.2520101672229,2.65119859322895,6.89462341988951,1.4436623191604,1.10619158591353,6.04993065354293,0.837417158444806
"117",0,743.5,45.6933333333333,43.9,44.79,43.845,49.4,84.3966666666667,40.03,47.545,45,80.3333333333333,7.16666666666667,20.1,19.2,6.65666666666667,17.9266666666667,18.55,12,4,12,1.73660441392606,14.9834776187643,2.65119859322895,6.90471926167104,1.4436623191604,1.10634517102757,6.04399330385968,0.837284893775622
"118",0,743.5,45.4,43.9,44.79,43.8266666666667,49.89,83.1,39.875,47.3522222222222,44.8633333333333,80,7.25,20.1,19.2,6.93333333333333,17.9725,18.6,12,4,12,1.72199802089698,15.701665317888,2.65119859322895,6.91481174736295,1.4436623191604,1.10634517102757,6.04399330385968,0.837211697951271
"119",0,743.5,45.3266666666667,43.856,44.79,43.9666666666667,50.2233333333333,82.8933333333333,39.7,47.2,44.79,79.6666666666667,7.33333333333333,20.1,19.2,7.12666666666667,18,18.6,12,4,12,1.76254959959472,16.4075757827601,2.65119859322895,6.92490088333035,1.4436623191604,1.10619158591353,6.04399330385968,0.837064337745325
"120",0,743.5,45.3266666666667,43.7,44.79,44.09,50.398,82.3333333333333,39.6633333333333,47.2,44.7,79.3333333333333,7.41666666666667,20.1,19.2,7.43333333333333,18,18.5,12,4,12,1.67582955550487,17.1020846631994,2.65119859322895,6.93498667591636,1.4436623191604,1.10588286316975,6.02435952530373,0.837064337745325
"121",0,743.5,46.9933333333333,43.76,44.79,44.1633333333333,50.56,81,39.59,47.1266666666667,44.6266666666667,79,7.5,20.1666666666667,19.2,7.5,18,18.5,13,4,12,1.63684319755826,17.7859626003525,2.65119859322895,6.94506913144222,1.44448847751908,1.10588286316975,6.02435952530373,0.837064337745325
"122",0,743.5,46.43,43.8175,44.79,44.16,50.73,80.36,39.59,47.23,44.56,79.3333333333333,7.41666666666667,20.1,19.1,7.4,17.89,18.5,13,4,12,1.75013487974908,17.7859626003525,2.69378492900445,6.92490088333035,1.44448847751908,1.10588286316975,6.01839755798885,0.836996925320685
"123",0,743.5,46.03,43.838125,44.79,44.0266666666667,50.8633333333333,80.36,39.59,47.29,44.5,79.6666666666667,7.33333333333333,20.1,19.1,7.46666666666667,17.89,18.5,13,4,12,1.70445455091801,17.7859626003525,2.73568648238247,6.90471926167104,1.4436623191604,1.10588286316975,6.01839755798885,0.836996925320685
"124",0,743.5,45.3633333333333,43.745,44.8633333333333,43.8633333333333,50.9333333333333,78.79,39.59,47.33,44.4,80,7.25,20.0666666666667,19.1,7.65666666666667,17.89,18.5,13,4,12,1.70956026917384,17.7859626003525,2.77692946011841,6.88452421563111,1.4436623191604,1.10588286316975,6.00645631257819,0.836861284995703
"125",0,743.5,44.9633333333333,43.5955555555556,44.8266666666667,43.53,51,78.19,39.59,47.2825,44.3266666666667,80.3333333333333,7.16666666666667,20,19.1,7.53,17.89,18.5,13,4,12,1.74108800227367,17.7859626003525,2.81753851008509,6.86431569402363,1.4436623191604,1.10588286316975,5.99568937353444,0.836861284995703
"126",0,743.5,44.76,43.4888888888889,44.9,43.5,51,78.73,39.565,47.1371428571429,44.29,80.6666666666667,7.08333333333333,20,19.1,7.62333333333333,17.945,18.5,13,4,12,1.61629795971556,17.7859626003525,2.85753684564708,6.84409364530434,1.4436623191604,1.10588286316975,5.99029883398448,0.836861284995703
"127",0,743.5,44.595,43.425,44.9,43.5,51,77.1966666666667,39.4766666666667,47.0113333333333,44.23,81,7,20,19.1,7.69,18.0777777777778,18.5,14,5,12,1.63684319755826,17.7859626003525,2.89694635769352,6.82385801756806,1.4436623191604,1.10588286316975,5.99029883398448,0.836861284995703
"128",0,743.55,44.4333333333333,43.334,44.9,43.4666666666667,51,76.3233333333333,39.275,46.9166666666667,44.2,80.1666666666667,6.98333333333333,20,19.1,7.56,18.1833333333333,18.5,14,5,12,1.63684319755826,17.7859626003525,2.77692946011841,6.72247435121498,1.4436623191604,1.10588286316975,5.99029883398448,0.836861284995703
"129",0,743.6,44.26,43.29,44.9,43.4,51,76.4633333333333,39.09,46.8633333333333,44.2,79.3333333333333,6.96666666666667,20,19.1,7.43333333333333,18.1833333333333,18.5,14,5,12,1.63684319755826,17.7859626003525,2.65119859322895,6.62074320952345,1.4436623191604,1.10588286316975,5.99029883398448,0.836861284995703
"130",0,743.65,44.2,43.29,44.9,43.2,51,77.4,39.09,46.79,44.1266666666667,78.5,6.95,20,19.1,7.295,18.1,18.5,14,5,12,1.76048759814423,17.7859626003525,2.51904241995051,6.51865767523873,1.4436623191604,1.10588286316975,5.97229615505413,0.836738270245718
"131",0,743.7,44.06,43.23,44.9,43.1266666666667,51,77.6333333333333,39.06,47,44,77.6666666666667,6.93333333333333,20,19.0333333333333,6.9,18.0666666666667,18.5,14,5,12,1.73144272283496,17.7859626003525,2.37959761866943,6.41621057559119,1.4436623191604,1.10611459979655,5.97229615505413,0.836861284995703
"132",0,743.75,44.06,43.2,44.9,43.06,51,78.8266666666667,39,46.9333333333333,43.9333333333333,76.8333333333333,6.91666666666667,20,19,6.96666666666667,18,18.4266666666667,14,5,12,1.65268900857331,17.7859626003525,2.23180050095123,6.31339446835784,1.4436623191604,1.10588286316975,5.96628351388011,0.836676426370707
"133",0,743.8,44.09,43.1266666666667,44.8266666666667,43,51,79.49,39,47,43.79,76,6.9,20,19,6.96666666666667,17.9725,18.4633333333333,15,5,12,1.61629795971556,17.7859626003525,2.07431719709534,6.21020162690956,1.4436623191604,1.10588286316975,5.95424051451235,0.836676426370707
"134",0,743.816666666667,44.03,43.09,44.9,43.06,51,78.7566666666667,39,47,43.79,77,6.8,20,19,6.83333333333333,17.89,18.39,15,5,12,1.58820668310813,17.7859626003525,2.01938851664389,6.27216298249141,1.4436623191604,1.10588286316975,5.94760675861266,0.836676426370707
"135",0,743.833333333333,43.9,43.09,44.9,43,51,79.06,39.09,46.9,43.7,78,6.7,19.9633333333333,18.9266666666667,6.36666666666667,18.0333333333333,18.39,15,5,12,1.58820668310813,17.7859626003525,1.96312336095793,6.33398757706805,1.4436623191604,1.10588286316975,5.93431762754111,0.836676426370707
"136",0,743.85,43.9,43.06,44.79,43.145,51,82.5333333333333,39.03,46.6725,43.76,79,6.6,19.9633333333333,19.0333333333333,6.43333333333333,18.1666666666667,18.4975,15,5,12,1.54655988920697,17.7859626003525,1.90543968039928,6.39567711780972,1.4436623191604,1.10588286316975,5.94428718226824,0.836676426370707
"137",0,743.866666666667,43.8633333333333,43,44.79,43.1633333333333,51,81.0266666666667,38.8333333333333,46.53,43.79,80,6.5,20,19.1,6.93333333333333,18.3233333333333,18.6666666666667,15,5,12,1.54655988920697,17.7859626003525,1.84624711795356,6.45723327339103,1.44448847751908,1.10588286316975,5.96026497232417,0.836676426370707
"138",0,743.883333333333,43.8633333333333,42.8633333333333,44.76,43.03,51,76.8333333333333,38.645,46.2233333333333,43.79,81,6.4,20.0666666666667,19.1333333333333,7,18.445,18.79,15,5,12,1.54655988920697,17.7859626003525,1.78544581108189,6.51865767523873,1.44448847751908,1.10588286316975,5.97229615505413,0.836676426370707
"139",0,743.9,43.79,42.715,44.7,42.8633333333333,51,75.1333333333333,38.2535714285714,45.9808333333333,43.79,82,6.3,20.1,19.2,6.93333333333333,18.5285714285714,18.79,16,5,12,1.54655988920697,17.7859626003525,1.72292496507117,6.57995191872696,1.44489969980666,1.10588286316975,5.97229615505413,0.836676426370707
"140",0,743.95,43.73,42.65,44.7,42.79,51.06,75.3333333333333,38.1877777777778,45.8877777777778,43.73,80.8333333333333,6.33333333333333,20.1,19.1363636363636,6.72666666666667,18.4877777777778,18.78,16,5,12,1.58820668310813,17.1594705779047,1.90543968039928,6.45723327339103,1.44489969980666,1.10588286316975,5.96026497232417,0.836676426370707
"141",0,744,43.56,42.59,44.76,42.59,51,73.76,38.027,45.81,43.6633333333333,79.6666666666667,6.36666666666667,20.1,19.13,6.52666666666667,18.39,18.7163636363636,16,5,12,1.61629795971556,16.5240970301539,2.07431719709534,6.33398757706805,1.44489969980666,1.10588286316975,5.93431762754111,0.836607445917164
"142",0,744.05,43.4333333333333,42.59,44.79,42.59,51,73.5,38,45.79,43.53,78.5,6.4,20.1,19.1,6.33333333333333,18.3757142857143,18.7,16,5,12,1.58820668310813,15.8792577388338,2.23180050095123,6.21020162690956,1.44489969980666,1.10588286316975,5.93431762754111,0.836468641555868
"143",0,744.1,43.1633333333333,42.53375,44.73,42.59,50.9666666666667,75.7,37.9466666666667,45.7245454545455,43.4,77.3333333333333,6.43333333333333,20.1,19.0375,6.12333333333333,18.242,18.7,16,5,12,1.58820668310813,15.224296651166,2.37959761866943,6.08586160369392,1.4436623191604,1.10560039474259,5.91614936568854,0.836468641555868
"144",0,744.15,43.03,42.43,44.7,42.59,50.9,76.3666666666667,37.9,45.711875,43.3266666666667,76.1666666666667,6.46666666666667,20.1,19.0076923076923,6.19,18.2,18.63125,16,5,12,1.58820668310813,14.5584724701974,2.51904241995051,5.96095302913915,1.4436623191604,1.10545850826429,5.91614936568854,0.836468641555868
"145",0,744.2,42.8333333333333,42.4181818181818,44.7,42.56,50.9,76.8933333333333,37.9055555555556,45.79,43.26,75,6.5,20.0666666666667,19,6.15666666666667,18.1388888888889,18.6,17,5,12,1.63684319755826,13.8809417838159,2.65119859322895,5.83546071925352,1.4436623191604,1.10545850826429,5.91068831708829,0.836468641555868
